X1,UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,latStation,longStation,usaf,wban,station,LatDelta,LongDelta,Delta,StationProximity,GoodLocation
2596,84046125,US,USA,840,46125,Turner,South Dakota,US,43.3109081,-97.14865776,"Turner, South Dakota, US",43.578,-96.754,726510,14944,JOE FOSS FIELD AIRPORT,-0.26709190000000405,-0.3946577600000012,0.47654258002179695,TRUE,TRUE
2597,84090046,US,USA,840,90046,Unassigned,South Dakota,US,0,0,"Unassigned, South Dakota, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
2598,84046127,US,USA,840,46127,Union,South Dakota,US,42.83112163,-96.6557828,"Union, South Dakota, US",42.778,-96.194,725484,04942,LE MARS MUNICIPAL AIRPORT,0.0531216299999997,-0.4617827999999946,0.4648282069213226,TRUE,TRUE
2599,84046129,US,USA,840,46129,Walworth,South Dakota,US,45.43019636,-100.0307514,"Walworth, South Dakota, US",45.546,-100.408,726685,94052,MOBRIDGE MUNICIPAL AIRPORT,-0.11580364000000287,0.3772486000000015,0.3946225908880679,TRUE,TRUE
2600,84046135,US,USA,840,46135,Yankton,South Dakota,US,43.00924485,-97.39467635,"Yankton, South Dakota, US",42.879,-97.364,726525,94911,CHAN GURNEY MUNICIPAL ARPT,0.13024485000000396,-0.030676349999993135,0.13380866713649608,TRUE,TRUE
2601,84046137,US,USA,840,46137,Ziebach,South Dakota,US,44.97881876,-101.6654622,"Ziebach, South Dakota, US",45.032,-102.019,726539,94056,FAITH MUNICIPAL AIRPORT,-0.05318123999999358,0.3535378000000122,0.3575153427711677,TRUE,TRUE
2602,84047001,US,USA,840,47001,Anderson,Tennessee,US,36.12684348,-84.19965764,"Anderson, Tennessee, US",36.023,-84.234,724270,53868,OAK RIDGE,0.10384347999999477,0.034342359999996575,0.10937488756053045,TRUE,TRUE
2603,84047003,US,USA,840,47003,Bedford,Tennessee,US,35.51123746,-86.45549096,"Bedford, Tennessee, US",35.38,-86.246,721031,00348,TULLAHOMA REGIONAL AIRPORT WILLIAM NORTHERN FIELD,0.13123745999999414,-0.20949096000001077,0.24720382931697513,TRUE,TRUE
2604,84047005,US,USA,840,47005,Benton,Tennessee,US,36.07110411,-88.06849355,"Benton, Tennessee, US",36.338,-88.383,722781,99999,HENRY CO,-0.2668958900000007,0.3145064499999961,0.4124896643438385,TRUE,TRUE
2605,84047007,US,USA,840,47007,Bledsoe,Tennessee,US,35.59942968,-85.20611967,"Bledsoe, Tennessee, US",35.951,-85.081,723250,03847,CROSSVILLE MEMORIAL -WHITSON FIELD APT,-0.35157032000000044,-0.12511967000000368,0.3731710354861595,TRUE,TRUE
2606,84047009,US,USA,840,47009,Blount,Tennessee,US,35.68938198,-83.92847788,"Blount, Tennessee, US",35.818,-83.986,723260,13891,MC GHEE TYSON AIRPORT,-0.12861801999999756,0.057522120000001564,0.14089495859687226,TRUE,TRUE
2607,84047011,US,USA,840,47011,Bradley,Tennessee,US,35.15739424,-84.857186,"Bradley, Tennessee, US",35.034,-85.2,723240,13882,LOVELL FIELD AIRPORT,0.12339424000000321,0.34281400000000417,0.36434540900247564,TRUE,TRUE
2608,84047013,US,USA,840,47013,Campbell,Tennessee,US,36.40355516,-84.1510856,"Campbell, Tennessee, US",36.335,-84.162,720907,99999,CAMPBELL CO,0.0685551600000025,0.01091440000000432,0.06941854283969116,TRUE,TRUE
2609,84047015,US,USA,840,47015,Cannon,Tennessee,US,35.80990797,-86.05738983,"Cannon, Tennessee, US",36.009,-86.52,723273,13827,SMYRNA AIRPORT,-0.19909203000000275,0.4626101699999907,0.5036326099419519,FALSE,FALSE
2610,84047017,US,USA,840,47017,Carroll,Tennessee,US,35.97366108,-88.45189331,"Carroll, Tennessee, US",36.338,-88.383,722781,99999,HENRY CO,-0.36433892000000156,-0.06889331000000709,0.37079527611543894,TRUE,TRUE
2611,84047019,US,USA,840,47019,Carter,Tennessee,US,36.28969086,-82.12588974,"Carter, Tennessee, US",36.48,-82.399,723350,13877,TRI-CITIES REGIONAL TN/VA AIRPORT,-0.19030913999999655,0.2731102599999957,0.3328765279871856,TRUE,TRUE
2612,84047021,US,USA,840,47021,Cheatham,Tennessee,US,36.26136216,-87.08903581,"Cheatham, Tennessee, US",36.182,-86.887,723271,99999,JOHN C TUNE,0.07936215999999519,-0.20203580999999815,0.2170640941340142,TRUE,TRUE
2613,84047023,US,USA,840,47023,Chester,Tennessee,US,35.42527478,-88.6095842,"Chester, Tennessee, US",35.593,-88.917,723346,03811,MCKELLAR-SIPES RGNL ARPT,-0.16772522000000123,0.3074158000000011,0.3501945509480259,TRUE,TRUE
2614,84047025,US,USA,840,47025,Claiborne,Tennessee,US,36.48319149,-83.65947309,"Claiborne, Tennessee, US",36.611,-83.738,720353,63875,MIDDLESBORO-BELL COUNTY AIRPORT,-0.12780850999999416,0.07852690999999368,0.15000496932623839,TRUE,TRUE
2615,84047027,US,USA,840,47027,Clay,Tennessee,US,36.55151008,-85.53930419,"Clay, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,0.4955100800000025,-0.00830418999998983,0.49557965954341265,TRUE,TRUE
2616,84047029,US,USA,840,47029,Cocke,Tennessee,US,35.9278914,-83.11828725,"Cocke, Tennessee, US",35.495,-82.614,999999,53877,ASHEVILLE 8 SSW,0.4328914000000026,-0.5042872499999902,0.6646055933457939,FALSE,FALSE
2617,84047031,US,USA,840,47031,Coffee,Tennessee,US,35.49090731,-86.07311784,"Coffee, Tennessee, US",35.38,-86.246,721031,00348,TULLAHOMA REGIONAL AIRPORT WILLIAM NORTHERN FIELD,0.11090730999999465,0.17288216000000034,0.20539881367159996,TRUE,TRUE
2618,84047033,US,USA,840,47033,Crockett,Tennessee,US,35.81830662,-89.14916269,"Crockett, Tennessee, US",36,-89.409,723347,03809,DYERSBURG MUNICIPAL ARPT,-0.18169337999999868,0.25983731000000887,0.3170613694600221,TRUE,TRUE
2619,84047035,US,USA,840,47035,Cumberland,Tennessee,US,35.95271721,-84.99840585,"Cumberland, Tennessee, US",35.951,-85.081,723250,03847,CROSSVILLE MEMORIAL -WHITSON FIELD APT,0.001717210000002467,0.08259415000000558,0.08261199927617979,TRUE,TRUE
2620,84047037,US,USA,840,47037,Davidson,Tennessee,US,36.17007426,-86.78646056,"Davidson, Tennessee, US",36.182,-86.887,723271,99999,JOHN C TUNE,-0.01192574000000235,0.1005394400000057,0.10124427030732357,TRUE,TRUE
2621,84047041,US,USA,840,47041,DeKalb,Tennessee,US,35.97616272,-85.83689361,"DeKalb,Tennessee,US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,-0.07983727999999957,-0.30589360999999826,0.31614062047865565,TRUE,TRUE
2622,84047039,US,USA,840,47039,Decatur,Tennessee,US,35.60048904,-88.11043779,"Decatur, Tennessee, US",35.593,-88.917,723346,03811,MCKELLAR-SIPES RGNL ARPT,0.007489039999995839,0.8065622099999956,0.8065969776289759,FALSE,FALSE
2623,84047043,US,USA,840,47043,Dickson,Tennessee,US,36.14669837,-87.35891709,"Dickson, Tennessee, US",36.182,-86.887,723271,99999,JOHN C TUNE,-0.03530162999999931,-0.47191709000000515,0.47323561247514945,TRUE,TRUE
2624,84047045,US,USA,840,47045,Dyer,Tennessee,US,36.05931946,-89.41542855,"Dyer, Tennessee, US",36,-89.409,723347,03809,DYERSBURG MUNICIPAL ARPT,0.05931945999999755,-0.006428549999995425,0.05966677961641428,TRUE,TRUE
2625,84047047,US,USA,840,47047,Fayette,Tennessee,US,35.19615831,-89.41399032,"Fayette, Tennessee, US",35.214,-89.043,720171,99999,WILLIAM L WHITEHURST FLD,-0.017841689999997357,-0.37099031999999,0.3714190940645768,TRUE,TRUE
2626,84047049,US,USA,840,47049,Fentress,Tennessee,US,36.38128818,-84.92870012,"Fentress, Tennessee, US",36.014,-85.135,999999,63855,CROSSVILLE 7 NW,0.36728817999999563,0.2062998800000031,0.4212603086640431,TRUE,TRUE
2627,84047051,US,USA,840,47051,Franklin,Tennessee,US,35.15634626,-86.09201039,"Franklin, Tennessee, US",35.178,-86.066,720974,00344,WINCHESTER MUNICIPAL AIRPORT,-0.021653739999997867,-0.026010389999996164,0.0338441256932338,TRUE,TRUE
2628,84047053,US,USA,840,47053,Gibson,Tennessee,US,35.99438059,-88.93358327,"Gibson, Tennessee, US",36,-89.409,723347,03809,DYERSBURG MUNICIPAL ARPT,-0.005619410000001324,0.4754167300000063,0.47544993946013603,TRUE,TRUE
2629,84047055,US,USA,840,47055,Giles,Tennessee,US,35.20222469,-87.03992678,"Giles, Tennessee, US",35.507,-86.804,720775,99999,ELLINGTON,-0.3047753099999966,-0.23592677999999978,0.3854211139867176,TRUE,TRUE
2630,84047057,US,USA,840,47057,Grainger,Tennessee,US,36.27469206,-83.51254721,"Grainger, Tennessee, US",36.611,-83.738,720353,63875,MIDDLESBORO-BELL COUNTY AIRPORT,-0.33630793999999753,0.22545279000000562,0.40488515782358403,TRUE,TRUE
2631,84047059,US,USA,840,47059,Greene,Tennessee,US,36.17470125,-82.84691273,"Greene, Tennessee, US",36.48,-82.399,723350,13877,TRI-CITIES REGIONAL TN/VA AIRPORT,-0.3052987499999986,-0.44791272999999876,0.5420637789482096,FALSE,FALSE
2632,84047061,US,USA,840,47061,Grundy,Tennessee,US,35.38433717,-85.72142731,"Grundy, Tennessee, US",35.178,-86.066,720974,00344,WINCHESTER MUNICIPAL AIRPORT,0.20633717000000473,0.3445726900000068,0.401628393440319,TRUE,TRUE
2633,84047063,US,USA,840,47063,Hamblen,Tennessee,US,36.21990035,-83.26586179,"Hamblen, Tennessee, US",36.654,-83.218,720768,00274,LEE COUNTY AIRPORT,-0.4340996500000003,-0.047861789999998905,0.43673018795604995,TRUE,TRUE
2634,84047065,US,USA,840,47065,Hamilton,Tennessee,US,35.17670231,-85.16652245,"Hamilton, Tennessee, US",35.034,-85.2,723240,13882,LOVELL FIELD AIRPORT,0.14270231000000422,0.03347755000000063,0.1465765862385253,TRUE,TRUE
2635,84047067,US,USA,840,47067,Hancock,Tennessee,US,36.52692871,-83.22375847,"Hancock, Tennessee, US",36.654,-83.218,720768,00274,LEE COUNTY AIRPORT,-0.1270712900000035,-0.005758470000003513,0.12720170092811625,TRUE,TRUE
2636,84047069,US,USA,840,47069,Hardeman,Tennessee,US,35.20772017,-88.99161161,"Hardeman, Tennessee, US",35.214,-89.043,720171,99999,WILLIAM L WHITEHURST FLD,-0.006279829999996878,0.05138838999999962,0.05177067598188111,TRUE,TRUE
2637,84047071,US,USA,840,47071,Hardin,Tennessee,US,35.19732531,-88.18593755,"Hardin, Tennessee, US",34.915,-88.604,720924,00311,ROSCOE TURNER AIRPORT,0.2823253099999974,0.41806244999999365,0.5044638666610244,FALSE,FALSE
2638,84047073,US,USA,840,47073,Hawkins,Tennessee,US,36.44355426,-82.94885298,"Hawkins, Tennessee, US",36.654,-83.218,720768,00274,LEE COUNTY AIRPORT,-0.21044574000000438,0.26914702000000545,0.3416541055790677,TRUE,TRUE
2639,84047075,US,USA,840,47075,Haywood,Tennessee,US,35.58332824,-89.28536625,"Haywood, Tennessee, US",35.583,-89.587,720168,99999,COVINGTON MUNI,3.28240000001756e-4,0.3016337500000077,0.3016339285965104,TRUE,TRUE
2640,84047077,US,USA,840,47077,Henderson,Tennessee,US,35.65581134,-88.38600175,"Henderson, Tennessee, US",35.593,-88.917,723346,03811,MCKELLAR-SIPES RGNL ARPT,0.06281133999999611,0.5309982499999961,0.5347002954325475,FALSE,FALSE
2641,84047079,US,USA,840,47079,Henry,Tennessee,US,36.33160906,-88.30121797,"Henry, Tennessee, US",36.338,-88.383,722781,99999,HENRY CO,-0.006390940000002843,0.0817820299999994,0.08203136317899659,TRUE,TRUE
2642,84047081,US,USA,840,47081,Hickman,Tennessee,US,35.80609681,-87.47643507,"Hickman, Tennessee, US",35.554,-87.179,723249,00463,MAURY COUNTY AIRPORT,0.2520968099999976,-0.2974350699999917,0.389897964188164,TRUE,TRUE
2643,84047083,US,USA,840,47083,Houston,Tennessee,US,36.28872054,-87.71878828,"Houston, Tennessee, US",36.568,-87.481,746720,99999,SABRE AHP,-0.2792794599999979,-0.23778828000000374,0.36679733216484905,TRUE,TRUE
2644,84047085,US,USA,840,47085,Humphreys,Tennessee,US,36.03958805,-87.77992872,"Humphreys, Tennessee, US",36.338,-88.383,722781,99999,HENRY CO,-0.298411950000002,0.6030712799999947,0.6728630326178097,FALSE,FALSE
2645,84047087,US,USA,840,47087,Jackson,Tennessee,US,36.36380466,-85.67239905,"Jackson, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,0.3078046600000022,-0.14139904999998976,0.3387290953824554,TRUE,TRUE
2646,84047089,US,USA,840,47089,Jefferson,Tennessee,US,36.04818632,-83.45148924,"Jefferson, Tennessee, US",35.964,-83.874,723264,99999,KNOXVILLE DOWNTOWN ISLAND,0.08418632000000059,0.42251075999999443,0.43081629355319817,TRUE,TRUE
2647,84047091,US,USA,840,47091,Johnson,Tennessee,US,36.4552395,-81.84886538,"Johnson, Tennessee, US",36.683,-82.033,724058,53818,VIRGINIA HIGHLANDS AIRPORT,-0.22776050000000225,0.1841346199999947,0.29288291797712185,TRUE,TRUE
2648,84047093,US,USA,840,47093,Knox,Tennessee,US,35.99508821,-83.946354349999993,"Knox, Tennessee, US",35.964,-83.874,723264,99999,KNOXVILLE DOWNTOWN ISLAND,0.03108821000000006,-0.07235434999999768,0.07875042072856671,TRUE,TRUE
2649,84047095,US,USA,840,47095,Lake,Tennessee,US,36.3418017,-89.48921915,"Lake, Tennessee, US",36,-89.409,723347,03809,DYERSBURG MUNICIPAL ARPT,0.34180169999999777,-0.08021914999999069,0.35108904020149856,TRUE,TRUE
2650,84047097,US,USA,840,47097,Lauderdale,Tennessee,US,35.75893438,-89.6301591,"Lauderdale, Tennessee, US",35.583,-89.587,720168,99999,COVINGTON MUNI,0.17593438000000106,-0.0431590999999969,0.18115080452152152,TRUE,TRUE
2651,84047099,US,USA,840,47099,Lawrence,Tennessee,US,35.21675201,-87.39787695,"Lawrence, Tennessee, US",35.554,-87.179,723249,00463,MAURY COUNTY AIRPORT,-0.3372479900000016,-0.21887694999999496,0.4020489099603946,TRUE,TRUE
2652,84047101,US,USA,840,47101,Lewis,Tennessee,US,35.52853208,-87.49022694,"Lewis, Tennessee, US",35.554,-87.179,723249,00463,MAURY COUNTY AIRPORT,-0.025467920000004085,-0.3112269399999974,0.31226723031866244,TRUE,TRUE
2653,84047103,US,USA,840,47103,Lincoln,Tennessee,US,35.13738622,-86.58910106,"Lincoln, Tennessee, US",34.861,-86.557,720307,63804,MADISON CO EXECUTIVE ARPT,0.27638622000000623,-0.032101060000002235,0.2782441745284447,TRUE,TRUE
2654,84047105,US,USA,840,47105,Loudon,Tennessee,US,35.73939663,-84.31145275,"Loudon, Tennessee, US",35.818,-83.986,723260,13891,MC GHEE TYSON AIRPORT,-0.07860336999999618,-0.3254527499999966,0.334810367608168,TRUE,TRUE
2655,84047111,US,USA,840,47111,Macon,Tennessee,US,36.53157855,-86.00778595,"Macon, Tennessee, US",37.033,-85.95,722322,00361,GLASGOW MUNICIPAL AIRPORT,-0.5014214500000023,-0.05778594999999598,0.5047402168814239,FALSE,FALSE
2656,84047113,US,USA,840,47113,Madison,Tennessee,US,35.61181957,-88.84076036,"Madison, Tennessee, US",35.593,-88.917,723346,03811,MCKELLAR-SIPES RGNL ARPT,0.01881956999999801,0.07623963999999717,0.07852807728649666,TRUE,TRUE
2657,84047115,US,USA,840,47115,Marion,Tennessee,US,35.12997174,-85.62265895,"Marion, Tennessee, US",35.034,-85.2,723240,13882,LOVELL FIELD AIRPORT,0.09597174000000308,-0.42265894999999887,0.43341800019580373,TRUE,TRUE
2658,84047117,US,USA,840,47117,Marshall,Tennessee,US,35.45798777,-86.76420988,"Marshall, Tennessee, US",35.507,-86.804,720775,99999,ELLINGTON,-0.04901222999999533,0.03979012000000637,0.06313043908596984,TRUE,TRUE
2659,84047119,US,USA,840,47119,Maury,Tennessee,US,35.6187413,-87.07462444,"Maury, Tennessee, US",35.554,-87.179,723249,00463,MAURY COUNTY AIRPORT,0.06474130000000144,0.10437556000000825,0.12282383095721086,TRUE,TRUE
2660,84047107,US,USA,840,47107,McMinn,Tennessee,US,35.42812616,-84.61520715,"McMinn, Tennessee, US",35.034,-85.2,723240,13882,LOVELL FIELD AIRPORT,0.394126159999999,0.5847928499999995,0.7052078469553971,FALSE,FALSE
2661,84047109,US,USA,840,47109,McNairy,Tennessee,US,35.17468549,-88.5647812,"McNairy, Tennessee, US",34.915,-88.604,720924,00311,ROSCOE TURNER AIRPORT,0.2596854900000025,0.03921880000000044,0.2626302876478291,TRUE,TRUE
2662,84047121,US,USA,840,47121,Meigs,Tennessee,US,35.51558739,-84.81482914,"Meigs, Tennessee, US",35.951,-85.081,723250,03847,CROSSVILLE MEMORIAL -WHITSON FIELD APT,-0.4354126100000002,0.26617086000000256,0.5103244729190961,FALSE,FALSE
2663,84047123,US,USA,840,47123,Monroe,Tennessee,US,35.44550387,-84.24902965,"Monroe, Tennessee, US",35.195,-83.865,722177,63811,ANDREWS-MURPHY AIRPORT,0.25050387000000285,-0.3840296500000022,0.4585094993171925,TRUE,TRUE
2664,84047125,US,USA,840,47125,Montgomery,Tennessee,US,36.49609412,-87.38550661,"Montgomery, Tennessee, US",36.568,-87.481,746720,99999,SABRE AHP,-0.07190587999999565,0.09549339000000145,0.11953845871628992,TRUE,TRUE
2665,84047127,US,USA,840,47127,Moore,Tennessee,US,35.27724699,-86.36230578,"Moore, Tennessee, US",35.38,-86.246,721031,00348,TULLAHOMA REGIONAL AIRPORT WILLIAM NORTHERN FIELD,-0.1027530100000007,-0.11630578000000469,0.15519412207126188,TRUE,TRUE
2666,84047129,US,USA,840,47129,Morgan,Tennessee,US,36.13248031,-84.64880098,"Morgan, Tennessee, US",36.023,-84.234,724270,53868,OAK RIDGE,0.10948030999999503,-0.41480098000000964,0.4290055842138461,TRUE,TRUE
2667,84047131,US,USA,840,47131,Obion,Tennessee,US,36.35732446,-89.14921589,"Obion, Tennessee, US",36.38,-88.985,A00029,63820,EVERETT-STEWART AIRPORT,-0.022675540000001604,-0.16421588999999415,0.16577405901642708,TRUE,TRUE
2668,84080047,US,USA,840,80047,Out of TN,Tennessee,US,0,0,"Out of TN, Tennessee, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
2669,84047133,US,USA,840,47133,Overton,Tennessee,US,36.34117832,-85.28989535,"Overton, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,0.28517832,0.24110465000001113,0.37344092765744125,TRUE,TRUE
2670,84047135,US,USA,840,47135,Perry,Tennessee,US,35.63708728,-87.86139634,"Perry, Tennessee, US",35.554,-87.179,723249,00463,MAURY COUNTY AIRPORT,0.08308728000000087,-0.6823963399999968,0.687436004980238,FALSE,FALSE
2671,84047137,US,USA,840,47137,Pickett,Tennessee,US,36.55606529,-85.077633,"Pickett, Tennessee, US",36.855,-84.856,720379,63882,WAYNE COUNTY AIRPORT,-0.2989347099999975,-0.2216330000000113,0.3721332389504968,TRUE,TRUE
2672,84047139,US,USA,840,47139,Polk,Tennessee,US,35.12245443,-84.52075859,"Polk, Tennessee, US",34.722,-84.869,722154,53885,DALTON MUNICIPAL AIRPORT,0.40045442999999636,0.34824141,0.5306937253684182,FALSE,FALSE
2673,84047141,US,USA,840,47141,Putnam,Tennessee,US,36.14005459,-85.50646123,"Putnam, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,0.08405459000000093,0.024538770000006593,0.0875632647471614,TRUE,TRUE
2674,84047143,US,USA,840,47143,Rhea,Tennessee,US,35.60536161,-84.93076643,"Rhea, Tennessee, US",35.951,-85.081,723250,03847,CROSSVILLE MEMORIAL -WHITSON FIELD APT,-0.34563838999999774,0.15023356999999748,0.37687666708982487,TRUE,TRUE
2675,84047145,US,USA,840,47145,Roane,Tennessee,US,35.84923189,-84.52458689,"Roane, Tennessee, US",36.023,-84.234,724270,53868,OAK RIDGE,-0.17376811000000458,-0.29058689000000015,0.33857952787025664,TRUE,TRUE
2676,84047147,US,USA,840,47147,Robertson,Tennessee,US,36.52454807,-86.87346725,"Robertson, Tennessee, US",36.182,-86.887,723271,99999,JOHN C TUNE,0.3425480699999994,0.013532749999995985,0.3428152790983606,TRUE,TRUE
2677,84047149,US,USA,840,47149,Rutherford,Tennessee,US,35.84591405,-86.4107263,"Rutherford, Tennessee, US",36.009,-86.52,723273,13827,SMYRNA AIRPORT,-0.1630859500000028,0.1092737000000028,0.19631038841358864,TRUE,TRUE
2678,84047151,US,USA,840,47151,Scott,Tennessee,US,36.42325673,-84.50360494,"Scott, Tennessee, US",36.335,-84.162,720907,99999,CAMPBELL CO,0.08825672999999767,-0.3416049399999963,0.3528217473777567,TRUE,TRUE
2679,84047153,US,USA,840,47153,Sequatchie,Tennessee,US,35.36979721,-85.41022136,"Sequatchie, Tennessee, US",35.034,-85.2,723240,13882,LOVELL FIELD AIRPORT,0.3357972100000026,-0.21022135999999136,0.39617267251039895,TRUE,TRUE
2680,84047155,US,USA,840,47155,Sevier,Tennessee,US,35.78077323,-83.52244332,"Sevier, Tennessee, US",35.964,-83.874,723264,99999,KNOXVILLE DOWNTOWN ISLAND,-0.18322676999999743,0.3515566800000016,0.3964393377267896,TRUE,TRUE
2681,84047157,US,USA,840,47157,Shelby,Tennessee,US,35.1864775,-89.89692423,"Shelby, Tennessee, US",35.056,-89.987,723340,13893,MEMPHIS INTERNATIONAL AIRPORT,0.1304775000000049,0.09007576999999856,0.15854974723204046,TRUE,TRUE
2682,84047159,US,USA,840,47159,Smith,Tennessee,US,36.25359775,-85.95411046,"Smith, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,0.1975977499999999,-0.42311045999998953,0.46697680045850803,TRUE,TRUE
2683,84047161,US,USA,840,47161,Stewart,Tennessee,US,36.50235092,-87.83920548,"Stewart, Tennessee, US",36.568,-87.481,746720,99999,SABRE AHP,-0.06564908000000003,-0.3582054800000094,0.3641716183434447,TRUE,TRUE
2684,84047163,US,USA,840,47163,Sullivan,Tennessee,US,36.51240691,-82.30412917,"Sullivan, Tennessee, US",36.48,-82.399,723350,13877,TRI-CITIES REGIONAL TN/VA AIRPORT,0.03240691000000595,0.09487083000000496,0.1002530907286071,TRUE,TRUE
2685,84047165,US,USA,840,47165,Sumner,Tennessee,US,36.46824103,-86.45917204,"Sumner, Tennessee, US",36.119,-86.689,723270,13897,NASHVILLE INTERNATIONAL AIRPORT,0.34924103000000173,0.2298279599999944,0.41807916503124276,TRUE,TRUE
2686,84047167,US,USA,840,47167,Tipton,Tennessee,US,35.501942,-89.73694895,"Tipton, Tennessee, US",35.583,-89.587,720168,99999,COVINGTON MUNI,-0.08105799999999874,-0.1499489499999953,0.17045552783673779,TRUE,TRUE
2687,84047169,US,USA,840,47169,Trousdale,Tennessee,US,36.390262130000004,-86.16087954,"Trousdale, Tennessee, US",36.009,-86.52,723273,13827,SMYRNA AIRPORT,0.3812621300000032,0.35912045999999975,0.5237636075203687,FALSE,FALSE
2688,84090047,US,USA,840,90047,Unassigned,Tennessee,US,0,0,"Unassigned, Tennessee, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
2689,84047171,US,USA,840,47171,Unicoi,Tennessee,US,36.10890856,-82.43709629,"Unicoi, Tennessee, US",36.48,-82.399,723350,13877,TRI-CITIES REGIONAL TN/VA AIRPORT,-0.3710914399999936,-0.03809628999999859,0.3730417994716314,TRUE,TRUE
2690,84047173,US,USA,840,47173,Union,Tennessee,US,36.28590426,-83.83651902,"Union, Tennessee, US",36.335,-84.162,720907,99999,CAMPBELL CO,-0.0490957399999985,0.3254809800000089,0.32916296879800083,TRUE,TRUE
2691,84047175,US,USA,840,47175,Van Buren,Tennessee,US,35.69864497,-85.45221699,"Van Buren, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,-0.3573550300000008,0.07878301000000931,0.3659363061120925,TRUE,TRUE
2692,84047177,US,USA,840,47177,Warren,Tennessee,US,35.6728299,-85.77969117,"Warren, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,-0.38317009999999385,-0.24869117000000074,0.45680041984435016,TRUE,TRUE
2693,84047179,US,USA,840,47179,Washington,Tennessee,US,36.29472368,-82.4945472,"Washington, Tennessee, US",36.48,-82.399,723350,13877,TRI-CITIES REGIONAL TN/VA AIRPORT,-0.18527631999999983,-0.09554719999999861,0.20846242390556163,TRUE,TRUE
2694,84047181,US,USA,840,47181,Wayne,Tennessee,US,35.23868267,-87.78644456,"Wayne, Tennessee, US",34.773,-87.64,999999,63894,MUSCLE SHOALS 2 N,0.46568266999999963,-0.14644456000000616,0.4881663223655683,TRUE,TRUE
2695,84047183,US,USA,840,47183,Weakley,Tennessee,US,36.29896232,-88.71990865,"Weakley, Tennessee, US",36.38,-88.985,A00029,63820,EVERETT-STEWART AIRPORT,-0.08103768000000144,0.26509135000000583,0.2772012435480913,TRUE,TRUE
2696,84047185,US,USA,840,47185,White,Tennessee,US,35.92929884,-85.45591799,"White, Tennessee, US",36.056,-85.531,723274,00372,UPPER CUMBERLAND REGIONAL AIRPORT,-0.1267011599999961,0.0750820100000027,0.14727692341634896,TRUE,TRUE
2697,84047187,US,USA,840,47187,Williamson,Tennessee,US,35.89099229,-86.89281867,"Williamson, Tennessee, US",36.119,-86.689,723270,13897,NASHVILLE INTERNATIONAL AIRPORT,-0.22800770999999997,-0.20381867000000398,0.3058260388848775,TRUE,TRUE
2698,84047189,US,USA,840,47189,Wilson,Tennessee,US,36.15496772,-86.29775884,"Wilson, Tennessee, US",36.009,-86.52,723273,13827,SMYRNA AIRPORT,0.14596772000000158,0.22224115999999583,0.26589040689754606,TRUE,TRUE
2699,84048001,US,USA,840,48001,Anderson,Texas,US,31.81534745,-95.65354823,"Anderson, Texas, US",31.78,-95.706,720314,93983,PALESTINE MUNICIPAL ARPT,0.035347449999999725,0.05245177000000467,0.06325053673792713,TRUE,TRUE
2700,84048003,US,USA,840,48003,Andrews,Texas,US,32.30468633,-102.63765480000001,"Andrews, Texas, US",32.675,-102.654,722107,03056,GAINES COUNTY AIRPORT,-0.3703136699999945,0.01634519999998929,0.3706742232094167,TRUE,TRUE
2701,84048005,US,USA,840,48005,Angelina,Texas,US,31.25457347,-94.60901487,"Angelina, Texas, US",31.236,-94.754,722446,93987,ANGELINA COUNTY AIRPORT,0.01857346999999976,0.14498513000000912,0.14616997540179186,TRUE,TRUE
2702,84048007,US,USA,840,48007,Aransas,Texas,US,28.10556197,-96.9995047,"Aransas, Texas, US",28.133,-97.033,998165,99999,MISSION ARANASAS RESERVE,-0.027438029999999003,0.03349529999999845,0.043298736844978994,TRUE,TRUE
2703,84048009,US,USA,840,48009,Archer,Texas,US,33.61569967,-98.68754589,"Archer, Texas, US",33.85,-98.483,720404,00134,KICKAPOO DOWNTOWN AIRPORT,-0.2343003300000035,-0.20454588999999146,0.31102357748890863,TRUE,TRUE
2704,84048011,US,USA,840,48011,Armstrong,Texas,US,34.96507426,-101.3574874,"Armstrong, Texas, US",35.23,-101.704,723630,23047,AMARILLO RICK HUSBAND INTL AIRPORT,-0.26492573999999536,0.34651259999999695,0.43618416944371446,TRUE,TRUE
