"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","latStation","longStation","usaf","wban","station"
"3023",84051025,"US","USA",840,51025,"Brunswick","Virginia","US",36.76366949,-77.8593436,"Brunswick, Virginia, US",36.773,-77.794,"720777","99999","LAWRENCEVILLE BRUNSWICK MUNI"
"3024",84051027,"US","USA",840,51027,"Buchanan","Virginia","US",37.26818323,-82.03749726,"Buchanan, Virginia, US",37.067,-81.8,"A06800","00120","TAZEWELL COUNTY AIRPORT"
"3025",84051029,"US","USA",840,51029,"Buckingham","Virginia","US",37.57242268,-78.52518834,"Buckingham, Virginia, US",37.358,-78.438,"724017","03707","FARMVILLE REGIONAL AIRPORT"
"3026",84051530,"US","USA",840,51530,"Buena Vista","Virginia","US",37.73484642,-79.35296097,"Buena Vista, Virginia, US",37.95,-79.817,"724115","93757","INGALLS FIELD AIRPORT"
"3027",84051031,"US","USA",840,51031,"Campbell","Virginia","US",37.20553386,-79.09678609,"Campbell, Virginia, US",37.321,-79.207,"724100","13733","LYNCHBURG RGNL/PRESTON GLENN FLD AP"
"3028",84051033,"US","USA",840,51033,"Caroline","Virginia","US",38.02679129,-77.34901405,"Caroline, Virginia, US",38.267,-77.449,"724033","03706","SHANNON AIRPORT"
"3029",84051035,"US","USA",840,51035,"Carroll","Virginia","US",36.73066666,-80.73455942,"Carroll, Virginia, US",36.766,-80.823,"724107","53895","TWIN COUNTY AIRPORT"
"3030",84051036,"US","USA",840,51036,"Charles City","Virginia","US",37.35358063,-77.05634116,"Charles City, Virginia, US",37.512,-77.323,"724010","13740","RICHMOND INTERNATIONAL AIRPORT"
"3031",84051037,"US","USA",840,51037,"Charlotte","Virginia","US",37.01909701,-78.66314092,"Charlotte, Virginia, US",37.358,-78.438,"724017","03707","FARMVILLE REGIONAL AIRPORT"
"3032",84051540,"US","USA",840,51540,"Charlottesville","Virginia","US",38.03527919,-78.48569588,"Charlottesville, Virginia, US",37.998,-78.466,"999999","03759","CHARLOTTESVILLE 2 SSE"
"3033",84051550,"US","USA",840,51550,"Chesapeake","Virginia","US",36.67670048,-76.30545744,"Chesapeake, Virginia, US",36.666,-76.321,"724006","03701","CHESAPEAKE REGIONAL ARPT"
"3034",84051041,"US","USA",840,51041,"Chesterfield","Virginia","US",37.37373208,-77.5868014,"Chesterfield, Virginia, US",37.4,-77.517,"720498","00153","CHESTERFIELD COUNTY AIRPORT"
"3035",84051043,"US","USA",840,51043,"Clarke","Virginia","US",39.11271747,-77.99199425,"Clarke, Virginia, US",39.143,-78.144,"724053","03717","WINCHESTER REGIONAL ARPT"
"3036",84051570,"US","USA",840,51570,"Colonial Heights","Virginia","US",37.26420587,-77.39609676,"Colonial Heights, Virginia, US",37.183,-77.5,"724014","93714","DINWIDDIE COUNTY AIRPORT"
"3037",84051580,"US","USA",840,51580,"Covington","Virginia","US",37.7824656,-79.98631446,"Covington, Virginia, US",37.95,-79.817,"724115","93757","INGALLS FIELD AIRPORT"
"3038",84051045,"US","USA",840,51045,"Craig","Virginia","US",37.48133648,-80.21072274,"Craig, Virginia, US",37.317,-79.974,"724110","13741","ROANOKE REGIONAL/WOODRUM FIELD AP"
"3039",84051047,"US","USA",840,51047,"Culpeper","Virginia","US",38.48199985,-77.9563087,"Culpeper, Virginia, US",38.527,-77.859,"723098","93798","CULPEPER REGIONAL AIRPORT"
"3040",84051049,"US","USA",840,51049,"Cumberland","Virginia","US",37.51328851,-78.24398086,"Cumberland, Virginia, US",37.358,-78.438,"724017","03707","FARMVILLE REGIONAL AIRPORT"
"3041",84051590,"US","USA",840,51590,"Danville","Virginia","US",36.58022376,-79.40395668,"Danville, Virginia, US",36.573,-79.335,"724106","13728","DANVILLE REGIONAL AIRPORT"
"3042",84051051,"US","USA",840,51051,"Dickenson","Virginia","US",37.12560977,-82.35124171,"Dickenson, Virginia, US",36.988,-82.53,"724117","63802","LONESOME PINE AIRPORT"
"3043",84051053,"US","USA",840,51053,"Dinwiddie","Virginia","US",37.07544585,-77.63451754,"Dinwiddie, Virginia, US",37.183,-77.5,"724014","93714","DINWIDDIE COUNTY AIRPORT"
"3044",84051595,"US","USA",840,51595,"Emporia","Virginia","US",36.69455571,-77.53406129,"Emporia, Virginia, US",36.687,-77.483,"720278","03704","EMPORIA-GRENVLE RGNL ARPT"
"3045",84051057,"US","USA",840,51057,"Essex","Virginia","US",37.93357639,-76.94230311,"Essex, Virginia, US",37.85,-76.883,"720501","00155","TAPPAHANNOCK ESSEX COUNTY AIRPORT"
"3046",84051059,"US","USA",840,51059,"Fairfax","Virginia","US",38.83677558,-77.27565836,"Fairfax, Virginia, US",38.717,-77.183,"724037","93728","DAVISON AAF AIRPORT"
"3047",84051600,"US","USA",840,51600,"Fairfax City","Virginia","US",38.85157547,-77.2977964,"Fairfax City, Virginia, US",38.935,-77.447,"724030","93738","WASHINGTON DULLES INTERNATIONAL AP"
"3048",84051610,"US","USA",840,51610,"Falls Church","Virginia","US",38.88485255,-77.17560759,"Falls Church, Virginia, US",38.847,-77.035,"724050","13743","RONALD REAGAN WASHINGTON NATL AP"
"3049",84051061,"US","USA",840,51061,"Fauquier","Virginia","US",38.73564842,-77.80647472,"Fauquier, Virginia, US",38.586,-77.711,"722692","00367","WARRENTON FAUQUIER AIRPORT"
"3050",84051063,"US","USA",840,51063,"Floyd","Virginia","US",36.9302126,-80.36738849,"Floyd, Virginia, US",37.208,-80.408,"724113","53881","VIRGINIA TECH AIRPORT"
"3051",84051065,"US","USA",840,51065,"Fluvanna","Virginia","US",37.84157909,-78.27715475,"Fluvanna, Virginia, US",37.998,-78.466,"999999","03759","CHARLOTTESVILLE 2 SSE"
"3052",84051067,"US","USA",840,51067,"Franklin","Virginia","US",36.99536167,-79.88023649,"Franklin, Virginia, US",37.317,-79.974,"724110","13741","ROANOKE REGIONAL/WOODRUM FIELD AP"
"3053",84051620,"US","USA",840,51620,"Franklin City","Virginia","US",36.6831435,-76.93859681,"Franklin City, Virginia, US",36.698,-76.903,"723083","13763","FRANKLIN MUNICIPAL-JOHN BEVERLY ROSE AIRPORT"
"3054",84051069,"US","USA",840,51069,"Frederick","Virginia","US",39.20172582,-78.25974949,"Frederick, Virginia, US",39.143,-78.144,"724053","03717","WINCHESTER REGIONAL ARPT"
"3055",84051630,"US","USA",840,51630,"Fredericksburg","Virginia","US",38.2977863,-77.4922454,"Fredericksburg, Virginia, US",38.267,-77.449,"724033","03706","SHANNON AIRPORT"
"3056",84051640,"US","USA",840,51640,"Galax","Virginia","US",36.66601852,-80.91703124,"Galax, Virginia, US",36.766,-80.823,"724107","53895","TWIN COUNTY AIRPORT"
"3057",84051071,"US","USA",840,51071,"Giles","Virginia","US",37.31234791,-80.70636931,"Giles, Virginia, US",37.133,-80.683,"724116","13868","NEW RIVER VALLEY AIRPORT"
"3058",84051073,"US","USA",840,51073,"Gloucester","Virginia","US",37.40809042,-76.53524337,"Gloucester, Virginia, US",37.417,-76.717,"998017","99999","CHESAPEAKE BAY"
"3059",84051075,"US","USA",840,51075,"Goochland","Virginia","US",37.71714806,-77.90381514,"Goochland, Virginia, US",38.01,-77.97,"723114","03715","LOUISA CO/FREEMAN FLD ARPT"
"3060",84051077,"US","USA",840,51077,"Grayson","Virginia","US",36.65677234,-81.23215889,"Grayson, Virginia, US",36.895,-81.35,"724056","63805","MOUNTIAN EMPIRE AIRPORT"
"3061",84051079,"US","USA",840,51079,"Greene","Virginia","US",38.29545894,-78.46525378,"Greene, Virginia, US",38.137,-78.455,"724016","93736","CHARLOTTESVILLE ALBEMARLE ARPT"
"3062",84051081,"US","USA",840,51081,"Greensville","Virginia","US",36.67878901,-77.56351439,"Greensville, Virginia, US",36.687,-77.483,"720278","03704","EMPORIA-GRENVLE RGNL ARPT"
"3063",84051083,"US","USA",840,51083,"Halifax","Virginia","US",36.76654925,-78.93512622,"Halifax, Virginia, US",36.573,-79.335,"724106","13728","DANVILLE REGIONAL AIRPORT"
"3064",84051650,"US","USA",840,51650,"Hampton","Virginia","US",37.03513786,-76.35879121,"Hampton, Virginia, US",37.083,-76.36,"745980","13702","LANGLEY AFB AIRPORT"
"3065",84051085,"US","USA",840,51085,"Hanover","Virginia","US",37.7583355,-77.49464673,"Hanover, Virginia, US",37.708,-77.434,"723084","93775","HANOVER CO MUNICIPAL ARPT"
"3066",84051660,"US","USA",840,51660,"Harrisonburg","Virginia","US",38.43542574,-78.87536254,"Harrisonburg, Virginia, US",38.264,-78.896,"724105","93760","SHENANDOAH VALLEY RGNL ART"
"3067",84051087,"US","USA",840,51087,"Henrico","Virginia","US",37.53460572,-77.39326555,"Henrico, Virginia, US",37.512,-77.323,"724010","13740","RICHMOND INTERNATIONAL AIRPORT"
"3068",84051089,"US","USA",840,51089,"Henry","Virginia","US",36.68542395,-79.87634026,"Henry, Virginia, US",36.631,-80.018,"745985","63806","BLUE RIDGE AIRPORT"
"3069",84051091,"US","USA",840,51091,"Highland","Virginia","US",38.35799465,-79.56124594,"Highland, Virginia, US",37.95,-79.817,"724115","93757","INGALLS FIELD AIRPORT"
"3070",84051670,"US","USA",840,51670,"Hopewell","Virginia","US",37.29186313,-77.29754684,"Hopewell, Virginia, US",37.183,-77.5,"724014","93714","DINWIDDIE COUNTY AIRPORT"
"3071",84051093,"US","USA",840,51093,"Isle of Wight","Virginia","US",36.90579348,-76.70842863,"Isle of Wight, Virginia, US",36.682,-76.602,"724007","03719","SUFFOLK MUNICIPAL AIRPORT"
"3072",84051095,"US","USA",840,51095,"James City","Virginia","US",37.31156958,-76.76950618,"James City, Virginia, US",37.239,-76.716,"720297","03730","WILLIAMSBURG-JAMESTOWN APT"
"3073",84051099,"US","USA",840,51099,"King George","Virginia","US",38.26818502,-77.15852768,"King George, Virginia, US",38.267,-77.449,"724033","03706","SHANNON AIRPORT"
"3074",84051101,"US","USA",840,51101,"King William","Virginia","US",37.70965316,-77.09384941,"King William, Virginia, US",37.85,-76.883,"720501","00155","TAPPAHANNOCK ESSEX COUNTY AIRPORT"
"3075",84051097,"US","USA",840,51097,"King and Queen","Virginia","US",37.71044922,-76.88689628,"King and Queen, Virginia, US",37.85,-76.883,"720501","00155","TAPPAHANNOCK ESSEX COUNTY AIRPORT"
"3076",84051103,"US","USA",840,51103,"Lancaster","Virginia","US",37.71889653,-76.46400482,"Lancaster, Virginia, US",37.98,-76.47,"997304","99999","LEWISETTA  VA"
"3077",84051105,"US","USA",840,51105,"Lee","Virginia","US",36.70586667,-83.12606515,"Lee, Virginia, US",36.654,-83.218,"720768","00274","LEE COUNTY AIRPORT"
"3078",84051678,"US","USA",840,51678,"Lexington","Virginia","US",37.78258621,-79.44262866,"Lexington, Virginia, US",37.95,-79.817,"724115","93757","INGALLS FIELD AIRPORT"
"3079",84051107,"US","USA",840,51107,"Loudoun","Virginia","US",39.08990083,-77.63481877,"Loudoun, Virginia, US",39.078,-77.558,"724055","03714","LESSBURG EXECUTIVE AIRPORT"
"3080",84051109,"US","USA",840,51109,"Louisa","Virginia","US",37.97850256,-77.96274807,"Louisa, Virginia, US",38.01,-77.97,"723114","03715","LOUISA CO/FREEMAN FLD ARPT"
"3081",84051111,"US","USA",840,51111,"Lunenburg","Virginia","US",36.94618528,-78.24133319,"Lunenburg, Virginia, US",37.074,-77.958,"724015","99999","ALLEN C PERKINSON BLACKSTONE AAF / FT PICKETT VIRGINIA USA"
"3082",84051680,"US","USA",840,51680,"Lynchburg","Virginia","US",37.40021399,-79.19888138,"Lynchburg, Virginia, US",37.321,-79.207,"724100","13733","LYNCHBURG RGNL/PRESTON GLENN FLD AP"
"3083",84051113,"US","USA",840,51113,"Madison","Virginia","US",38.41531222,-78.28220331,"Madison, Virginia, US",38.247,-78.046,"722167","03718","ORANGE COUNTY AIRPORT"
"3084",84051683,"US","USA",840,51683,"Manassas","Virginia","US",38.7464321,-77.48509905,"Manassas,Virginia,US",38.721,-77.515,"724036","03710","MANSAS RGNL/H P DAVS FD AP"
"3085",84051685,"US","USA",840,51685,"Manassas Park","Virginia","US",38.77058531,-77.44399307,"Manassas Park, Virginia, US",38.721,-77.515,"724036","03710","MANSAS RGNL/H P DAVS FD AP"
"3086",84051690,"US","USA",840,51690,"Martinsville","Virginia","US",36.68212094,-79.86352771,"Martinsville, Virginia, US",36.631,-80.018,"745985","63806","BLUE RIDGE AIRPORT"
"3087",84051115,"US","USA",840,51115,"Mathews","Virginia","US",37.44164146,-76.34098896,"Mathews, Virginia, US",37.25,-76.33,"997708","99999","YORK RIVER E RANGE"
"3088",84051117,"US","USA",840,51117,"Mecklenburg","Virginia","US",36.67882005,-78.36131056,"Mecklenburg, Virginia, US",36.688,-78.054,"724118","93797","MCKNBRG-BRUNWICK RGNL ARPT"
"3089",84051119,"US","USA",840,51119,"Middlesex","Virginia","US",37.63191998,-76.55064617,"Middlesex, Virginia, US",37.521,-76.765,"720285","03734","MIDDLE PENINSULA REGIONAL AIRPORT"
"3090",84051121,"US","USA",840,51121,"Montgomery","Virginia","US",37.17746986,-80.37868691,"Montgomery, Virginia, US",37.208,-80.408,"724113","53881","VIRGINIA TECH AIRPORT"
"3091",84051125,"US","USA",840,51125,"Nelson","Virginia","US",37.78790447,-78.88498513,"Nelson, Virginia, US",37.998,-78.466,"999999","03759","CHARLOTTESVILLE 2 SSE"
"3092",84051127,"US","USA",840,51127,"New Kent","Virginia","US",37.50694406,-76.99828634,"New Kent, Virginia, US",37.521,-76.765,"720285","03734","MIDDLE PENINSULA REGIONAL AIRPORT"
"3093",84051700,"US","USA",840,51700,"Newport News","Virginia","US",37.08166899,-76.51754109,"Newport News, Virginia, US",37.132,-76.493,"723086","93741","NWPT NEWS/WIMBURG INTL APT"
"3094",84051710,"US","USA",840,51710,"Norfolk","Virginia","US",36.89934014,-76.26420872,"Norfolk, Virginia, US",36.937,-76.289,"723085","13750","NORFOLK NAS"
"3095",84051131,"US","USA",840,51131,"Northampton","Virginia","US",37.34062933,-75.87751591,"Northampton, Virginia, US",37.291,-75.927,"999999","03739","CAPE CHARLES 5 ENE"
"3096",84051133,"US","USA",840,51133,"Northumberland","Virginia","US",37.89202088,-76.41949732,"Northumberland, Virginia, US",37.98,-76.47,"997304","99999","LEWISETTA  VA"
"3097",84051720,"US","USA",840,51720,"Norton","Virginia","US",36.93357076,-82.62750411,"Norton, Virginia, US",36.988,-82.53,"724117","63802","LONESOME PINE AIRPORT"
"3098",84051135,"US","USA",840,51135,"Nottoway","Virginia","US",37.1435975,-78.05065922,"Nottoway, Virginia, US",37.074,-77.958,"724015","99999","ALLEN C PERKINSON BLACKSTONE AAF / FT PICKETT VIRGINIA USA"
"3099",84051137,"US","USA",840,51137,"Orange","Virginia","US",38.24530219,-78.015604,"Orange, Virginia, US",38.247,-78.046,"722167","03718","ORANGE COUNTY AIRPORT"
"3100",84080051,"US","USA",840,80051,"Out of VA","Virginia","US",0,0,"Out of VA, Virginia, US",0,0,"538660","99999","BOGUS CHINESE"
"3101",84051139,"US","USA",840,51139,"Page","Virginia","US",38.61807452,-78.48797204,"Page, Virginia, US",38.667,-78.501,"A06884","00416","LURAY CAVERNS AIRPORT"
"3102",84051141,"US","USA",840,51141,"Patrick","Virginia","US",36.6801638,-80.2865648,"Patrick, Virginia, US",36.631,-80.018,"745985","63806","BLUE RIDGE AIRPORT"
"3103",84051730,"US","USA",840,51730,"Petersburg","Virginia","US",37.20530399,-77.39368102,"Petersburg, Virginia, US",37.183,-77.5,"724014","93714","DINWIDDIE COUNTY AIRPORT"
"3104",84051143,"US","USA",840,51143,"Pittsylvania","Virginia","US",36.81980341,-79.39731264,"Pittsylvania, Virginia, US",36.573,-79.335,"724106","13728","DANVILLE REGIONAL AIRPORT"
"3105",84051735,"US","USA",840,51735,"Poquoson","Virginia","US",37.14259351,-76.35798148,"Poquoson, Virginia, US",37.083,-76.36,"745980","13702","LANGLEY AFB AIRPORT"
"3106",84051740,"US","USA",840,51740,"Portsmouth","Virginia","US",36.85914825,-76.35971629,"Portsmouth, Virginia, US",36.88,-76.33,"997693","99999","S CRANEY ISLAND"
"3107",84051145,"US","USA",840,51145,"Powhatan","Virginia","US",37.55016038,-77.91267882,"Powhatan, Virginia, US",37.4,-77.517,"720498","00153","CHESTERFIELD COUNTY AIRPORT"
"3108",84051147,"US","USA",840,51147,"Prince Edward","Virginia","US",37.22554789,-78.43597949,"Prince Edward, Virginia, US",37.358,-78.438,"724017","03707","FARMVILLE REGIONAL AIRPORT"
"3109",84051149,"US","USA",840,51149,"Prince George","Virginia","US",37.18497668,-77.22922187,"Prince George, Virginia, US",37.183,-77.5,"724014","93714","DINWIDDIE COUNTY AIRPORT"
"3110",84051153,"US","USA",840,51153,"Prince William","Virginia","US",38.70916224,-77.48713689,"Prince William, Virginia, US",38.721,-77.515,"724036","03710","MANSAS RGNL/H P DAVS FD AP"
"3111",84051155,"US","USA",840,51155,"Pulaski","Virginia","US",37.06474963,-80.71229738,"Pulaski, Virginia, US",37.133,-80.683,"724116","13868","NEW RIVER VALLEY AIRPORT"
"3112",84051750,"US","USA",840,51750,"Radford","Virginia","US",37.12222899,-80.5602732,"Radford, Virginia, US",37.133,-80.683,"724116","13868","NEW RIVER VALLEY AIRPORT"
"3113",84051157,"US","USA",840,51157,"Rappahannock","Virginia","US",38.68295619,-78.15826963,"Rappahannock, Virginia, US",38.667,-78.501,"A06884","00416","LURAY CAVERNS AIRPORT"
"3114",84051159,"US","USA",840,51159,"Richmond","Virginia","US",37.937575,-76.72920628,"Richmond, Virginia, US",37.85,-76.883,"720501","00155","TAPPAHANNOCK ESSEX COUNTY AIRPORT"
"3115",84051760,"US","USA",840,51760,"Richmond City","Virginia","US",37.53255773,-77.47966921,"Richmond City, Virginia, US",37.512,-77.323,"724010","13740","RICHMOND INTERNATIONAL AIRPORT"
"3116",84051161,"US","USA",840,51161,"Roanoke","Virginia","US",37.26865804,-80.06396753,"Roanoke, Virginia, US",37.317,-79.974,"724110","13741","ROANOKE REGIONAL/WOODRUM FIELD AP"
"3117",84051770,"US","USA",840,51770,"Roanoke City","Virginia","US",37.27791025,-79.96189766,"Roanoke City, Virginia, US",37.317,-79.974,"724110","13741","ROANOKE REGIONAL/WOODRUM FIELD AP"
"3118",84051163,"US","USA",840,51163,"Rockbridge","Virginia","US",37.81204314,-79.44605905,"Rockbridge, Virginia, US",37.95,-79.817,"724115","93757","INGALLS FIELD AIRPORT"
"3119",84051165,"US","USA",840,51165,"Rockingham","Virginia","US",38.51006137,-78.87260325,"Rockingham, Virginia, US",38.264,-78.896,"724105","93760","SHENANDOAH VALLEY RGNL ART"
"3120",84051167,"US","USA",840,51167,"Russell","Virginia","US",36.9302832,-82.10095486,"Russell, Virginia, US",36.683,-82.033,"724058","53818","VIRGINIA HIGHLANDS AIRPORT"
"3121",84051775,"US","USA",840,51775,"Salem","Virginia","US",37.2836193,-80.06219455,"Salem, Virginia, US",37.317,-79.974,"724110","13741","ROANOKE REGIONAL/WOODRUM FIELD AP"
"3122",84051169,"US","USA",840,51169,"Scott","Virginia","US",36.71466456,-82.60171704,"Scott, Virginia, US",36.988,-82.53,"724117","63802","LONESOME PINE AIRPORT"
"3123",84051171,"US","USA",840,51171,"Shenandoah","Virginia","US",38.85905135,-78.56813762,"Shenandoah, Virginia, US",38.667,-78.501,"A06884","00416","LURAY CAVERNS AIRPORT"
"3124",84051173,"US","USA",840,51173,"Smyth","Virginia","US",36.84455636,-81.53344948,"Smyth, Virginia, US",36.895,-81.35,"724056","63805","MOUNTIAN EMPIRE AIRPORT"
"3125",84051175,"US","USA",840,51175,"Southampton","Virginia","US",36.72231125,-77.10642712,"Southampton, Virginia, US",36.698,-76.903,"723083","13763","FRANKLIN MUNICIPAL-JOHN BEVERLY ROSE AIRPORT"
"3126",84051177,"US","USA",840,51177,"Spotsylvania","Virginia","US",38.18574462,-77.655399,"Spotsylvania, Virginia, US",38.267,-77.449,"724033","03706","SHANNON AIRPORT"
"3127",84051179,"US","USA",840,51179,"Stafford","Virginia","US",38.41758738,-77.45917053,"Stafford, Virginia, US",38.398,-77.456,"720317","03735","STAFFORD REGIONAL AIRPORT"
"3128",84051790,"US","USA",840,51790,"Staunton","Virginia","US",38.15965544,-79.05979937,"Staunton, Virginia, US",38.264,-78.896,"724105","93760","SHENANDOAH VALLEY RGNL ART"
"3129",84051800,"US","USA",840,51800,"Suffolk","Virginia","US",36.70155394,-76.63603554,"Suffolk, Virginia, US",36.682,-76.602,"724007","03719","SUFFOLK MUNICIPAL AIRPORT"
"3130",84051181,"US","USA",840,51181,"Surry","Virginia","US",37.11781893,-76.88450012,"Surry, Virginia, US",36.983,-77.001,"724019","93773","WAKEFIELD MUNICIPAL ARPT"
"3131",84051183,"US","USA",840,51183,"Sussex","Virginia","US",36.92432914,-77.25791182,"Sussex, Virginia, US",36.983,-77.001,"724019","93773","WAKEFIELD MUNICIPAL ARPT"
"3132",84051185,"US","USA",840,51185,"Tazewell","Virginia","US",37.12191123,-81.56685568,"Tazewell, Virginia, US",37.067,-81.8,"A06800","00120","TAZEWELL COUNTY AIRPORT"
"3133",84090051,"US","USA",840,90051,"Unassigned","Virginia","US",0,0,"Unassigned, Virginia, US",0,0,"538660","99999","BOGUS CHINESE"
"3134",84051810,"US","USA",840,51810,"Virginia Beach","Virginia","US",36.73285734,-76.04566934,"Virginia Beach, Virginia, US",36.695,-76.136,"725172","13762","NAVAL AUXILIARY LANDING FIELD"
"3135",84051187,"US","USA",840,51187,"Warren","Virginia","US",38.90847745,-78.20280433,"Warren, Virginia, US",39.143,-78.144,"724053","03717","WINCHESTER REGIONAL ARPT"
"3136",84051191,"US","USA",840,51191,"Washington","Virginia","US",36.72341572,-81.95666289,"Washington, Virginia, US",36.683,-82.033,"724058","53818","VIRGINIA HIGHLANDS AIRPORT"
"3137",84051820,"US","USA",840,51820,"Waynesboro","Virginia","US",38.06451466,-78.90293905,"Waynesboro, Virginia, US",38.264,-78.896,"724105","93760","SHENANDOAH VALLEY RGNL ART"
"3138",84051193,"US","USA",840,51193,"Westmoreland","Virginia","US",38.11021557,-76.80213247,"Westmoreland, Virginia, US",38.13,-76.53,"997702","99999","PINEY POINT"
"3139",84051830,"US","USA",840,51830,"Williamsburg","Virginia","US",37.28131268,-76.70905141,"Williamsburg, Virginia, US",37.239,-76.716,"720297","03730","WILLIAMSBURG-JAMESTOWN APT"
"3140",84051840,"US","USA",840,51840,"Winchester","Virginia","US",39.17054517,-78.17325058,"Winchester, Virginia, US",39.143,-78.144,"724053","03717","WINCHESTER REGIONAL ARPT"
"3141",84051195,"US","USA",840,51195,"Wise","Virginia","US",36.9746148,-82.62410519,"Wise, Virginia, US",36.988,-82.53,"724117","63802","LONESOME PINE AIRPORT"
"3142",84051197,"US","USA",840,51197,"Wythe","Virginia","US",36.91582035,-81.07834059,"Wythe, Virginia, US",36.895,-81.35,"724056","63805","MOUNTIAN EMPIRE AIRPORT"
"3143",84051199,"US","USA",840,51199,"York","Virginia","US",37.24374789,-76.54412815,"York, Virginia, US",37.22,-76.48,"997315","99999","YORKTOWN  VA"
"3144",84053001,"US","USA",840,53001,"Adams","Washington","US",46.98299757,-118.5601734,"Adams, Washington, US",47.208,-119.319,"727827","24110","GRANT COUNTY INTL AIRPORT"
"3145",84053003,"US","USA",840,53003,"Asotin","Washington","US",46.18894415,-117.2022851,"Asotin, Washington, US",46.375,-117.016,"727830","24149","LEWISTON-NEZ PERCE COUNTY AIRPORT"
"3146",84053005,"US","USA",840,53005,"Benton","Washington","US",46.23946995,-119.5120834,"Benton, Washington, US",46.306,-119.304,"727884","99999","RICHLAND AIRPORT"
"3147",84053007,"US","USA",840,53007,"Chelan","Washington","US",47.87046092,-120.6173956,"Chelan, Washington, US",47.398,-120.201,"727825","94239","PANGBORN MEMORIAL AIRPORT"
"3148",84053009,"US","USA",840,53009,"Clallam","Washington","US",48.04754642,-123.9226319,"Clallam, Washington, US",48.12,-123.498,"727885","94266","WILLIAM R FAIRCHILD INT AP"
"3149",84053011,"US","USA",840,53011,"Clark","Washington","US",45.77568046,-122.4829204,"Clark, Washington, US",45.621,-122.657,"727918","94298","PEARSON FIELD AIRPORT"
"3150",84053013,"US","USA",840,53013,"Columbia","Washington","US",46.29442881,-117.9051983,"Columbia, Washington, US",46.095,-118.287,"727846","24160","WALLA WALLA REGIONAL ARPT"
"3151",84053015,"US","USA",840,53015,"Cowlitz","Washington","US",46.19074721,-122.6782231,"Cowlitz, Washington, US",46.117,-122.894,"727924","24223","KELSO-LONGVIEW AIRPORT"
"3152",84053017,"US","USA",840,53017,"Douglas","Washington","US",47.7361335,-119.692937,"Douglas, Washington, US",47.308,-119.515,"727900","24141","EPHRATA MUNICIPAL AIRPORT"
"3153",84053019,"US","USA",840,53019,"Ferry","Washington","US",48.4711431,-118.5154041,"Ferry, Washington, US",48.544,-117.884,"727873","99999","COLVILLE MUNICIPAL ARPT"
"3154",84053021,"US","USA",840,53021,"Franklin","Washington","US",46.53351425,-118.9018212,"Franklin, Washington, US",46.267,-119.117,"727845","24163","TRI-CITIES AIRPORT"
"3155",84053023,"US","USA",840,53023,"Garfield","Washington","US",46.43197502,-117.5454032,"Garfield, Washington, US",46.375,-117.016,"727830","24149","LEWISTON-NEZ PERCE COUNTY AIRPORT"
"3156",84053025,"US","USA",840,53025,"Grant","Washington","US",47.20753737,-119.4500749,"Grant, Washington, US",47.208,-119.319,"727827","24110","GRANT COUNTY INTL AIRPORT"
"3157",84053027,"US","USA",840,53027,"Grays Harbor","Washington","US",47.14003705,-123.7820567,"Grays Harbor, Washington, US",46.973,-123.93,"727923","94225","BOWERMAN AIRPORT"
"3158",84053029,"US","USA",840,53029,"Island","Washington","US",48.14713305,-122.5216407,"Island, Washington, US",48.112,-122.758,"994025","99999","PORT TOWNSEND"
"3159",84053031,"US","USA",840,53031,"Jefferson","Washington","US",47.75003077,-123.5609704,"Jefferson, Washington, US",47.514,-123.812,"999999","04237","QUINAULT 4 NE"
"3160",84053033,"US","USA",840,53033,"King","Washington","US",47.49137892,-121.8346131,"King, Washington, US",47.493,-122.214,"727934","94248","RENTON MUNICIPAL AIRPORT"
"3161",84053035,"US","USA",840,53035,"Kitsap","Washington","US",47.63479026,-122.6436061,"Kitsap, Washington, US",47.66,-122.44,"994350","99999","WEST POINT  WA"
"3162",84053037,"US","USA",840,53037,"Kittitas","Washington","US",47.12521214,-120.679439,"Kittitas, Washington, US",47.034,-120.53,"727883","24220","BOWERS FIELD AIRPORT"
"3163",84053039,"US","USA",840,53039,"Klickitat","Washington","US",45.87325839,-120.7913598,"Klickitat, Washington, US",45.619,-121.166,"726988","24219","MUNICIPAL AIRPORT"
"3164",84053041,"US","USA",840,53041,"Lewis","Washington","US",46.57756476,-122.3925769,"Lewis, Washington, US",46.683,-122.983,"720254","00119","CHEHALIS CENTRALIA AIRPORT"
"3165",84053043,"US","USA",840,53043,"Lincoln","Washington","US",47.57705241,-118.4194388,"Lincoln, Washington, US",47.633,-117.65,"727855","24114","FAIRCHILD AIR FORCE BASE"
"3166",84053045,"US","USA",840,53045,"Mason","Washington","US",47.35007586,-123.1863685,"Mason, Washington, US",47.238,-123.141,"727925","94227","SANDERSON FIELD AIRPORT"
"3167",84053047,"US","USA",840,53047,"Okanogan","Washington","US",48.54855019,-119.7387224,"Okanogan, Washington, US",48.464,-119.517,"727890","94197","OMAK AIRPORT"
"3168",84080053,"US","USA",840,80053,"Out of WA","Washington","US",0,0,"Out of WA, Washington, US",0,0,"538660","99999","BOGUS CHINESE"
"3169",84053049,"US","USA",840,53049,"Pacific","Washington","US",46.55418369,-123.7285716,"Pacific, Washington, US",46.708,-123.965,"994029","99999","TOKE POINT"
